"ID","Name","City","Auth","Dec","Roll"
576,"Global Indian International School","Auckland","Private",NA,53
1333,"Kingsford School","Auckland","State",1,420
1336,"Koru School","Auckland","State",1,641
1633,"Mary MacKillop School","South Auckland","State Integrated",1,334
1429,"Papatoetoe North School","Auckland","State",3,732
1467,"Robertson Road School","Auckland","State",1,492
1483,"Sir Keith Park School","Auckland","State",1,96
1520,"Sutton Park School","Auckland","State",1,552
1428,"Papatoetoe Intermediate","Auckland","State",3,910
1430,"Papatoetoe South School","Auckland","State",2,548
1431,"Papatoetoe West School","Auckland","State",3,772
1579,"Wymondley Road School","Auckland","State",1,196
1247,"Clayton Park School","Auckland","State",3,485
1248,"Clendon Park School","Auckland","State",1,448
1275,"Finlayson Park School","Auckland","State",1,851
1312,"Hillpark School","Auckland","State",6,475
1317,"Homai School","Auckland","State",2,310
1339,"Leabank School","Auckland","State",2,444
1354,"Manurewa Central School","Auckland","State",3,551
1352,"Manurewa East School","Auckland","State",2,330
1355,"Manurewa South School","Auckland","State",1,315
1356,"Manurewa West School","Auckland","State",2,337
1474,"Rowandale School","Auckland","State",1,441
1470,"Roscommon School","Auckland","State",1,499
6741,"Te Matauranga","Auckland","State",1,500
1570,"Weymouth School","Auckland","State",2,457
1448,"Puhinui School","Auckland","State",3,570
1164,"Everglade School","Auckland","State",7,511
6947,"The Gardens School","Manukau City","State",10,448
1257,"Cosgrove School","Papakura","State",2,505
1332,"Kelvin Road School","Papakura","State",1,430
1422,"Mansell Senior School","Auckland","State",1,254
1421,"Papakura Central School","Auckland","State",5,383
1423,"Papakura Normal School","Auckland","State",3,635
1255,"Conifer Grove School","Auckland","State",7,534
1523,"Takanini School","Auckland","State",1,396
1263,"Drury School","Drury","State",8,417
1401,"Opaheke School","Auckland","State",5,575
1434,"Park Estate School","Auckland","State",1,146
1473,"Rosehill Intermediate","Auckland","State",4,324
1472,"Rosehill School","Papakura","State",3,107
1502,"St Mary's School (Papakura)","Papakura","State Integrated",4,346
1435,"Parkside School","Pukekohe","State",5,110
1451,"Pukekohe Hill School","Pukekohe","State",6,539
1453,"Pukekohe North School","Pukekohe","State",1,279
1497,"St Joseph's School (Pukekohe)","Pukekohe","State Integrated",7,352
1303,"Harrisville School","Tuakau","State",5,221
1539,"Tuakau School","Tuakau","State",2,146
1479,"Sandspit Road School","Waiuku","State",7,323
1545,"View Road School","Waiuku","State",5,189
1559,"Waiuku Primary School","Waiuku","State",7,320
1655,"Destiny School","Auckland","Private",4,103
1416,"Pakuranga Heights School","Auckland","State",6,433
81,"St Kentigern College (Pakuranga)","Auckland","Private",10,1663
1264,"East Tamaki School","Manukau City","State",1,260
1190,"Elim Christian College","Auckland","State Integrated",9,534
1274,"Ferguson Intermediate","Auckland","State",1,472
1259,"Dawson School","Auckland","State",1,447
491,"Sancta Maria College","Manukau City","State Integrated",8,744
1319,"Howick Primary School","Auckland","State",8,370
1501,"St Mark's School (Pakuranga)","Auckland","State Integrated",8,273
87,"Howick College","Auckland","State",10,1940
41,"Macleans College","Auckland","State",10,2476
6921,"Point View School","Auckland","State",10,780
1560,"Wakaaranga School","Auckland","State",8,622
1249,"Clevedon School","Auckland","State",10,349
1632,"Felix Donnelly College","Tuakau","State",1,33
462,"Ambury Park Centre for Riding Therapy","Auckland","Private",NA,13
93,"Auckland Seventh-Day Adventist H S","Auckland","State Integrated",2,282
1346,"Mangere Bridge School","Auckland","State",4,350
345,"Pacific Christian School","Auckland","Private",NA,78
544,"Al-Madinah School","Auckland","State Integrated",2,439
91,"Mangere College","Auckland","State",1,658
452,"Southern Cross Campus","Auckland","State",1,1731
4208,"TKKM o Mangere","Auckland","State",2,226
471,"Zayed College for Girls","Auckland","Private",3,64
96,"Aorere College","Auckland","State",2,1326
1315,"Holy Cross School (Papatoetoe)","Auckland","State Integrated",2,588
1329,"Kedgley Intermediate","Auckland","State",2,711
1426,"Papatoetoe Central School","Auckland","State",4,689
95,"Papatoetoe High School","Auckland","State",3,1786
4140,"South Auckland S D A School","Auckland","State Integrated",2,306
556,"Te Whanau o Tupuranga","Auckland","State",1,174
1580,"Yendarra School","Auckland","State",1,353
1427,"Papatoetoe East School","Auckland","State",3,498
94,"De La Salle College","Auckland","State Integrated",1,901
1348,"Mangere East School","Auckland","State",1,519
1251,"Sir Edmund Hillary Collegiate Junior Sch","Auckland","State",1,449
1217,"Sir Edmund Hillary Collegiate Middle Sch","Auckland","State",1,256
97,"Sir Edmund Hillary Collegiate Senior Sch","Auckland","State",1,567
1491,"St John The Evangelist School (Otara)","Auckland","State Integrated",1,300
4205,"TKKM o Otara","Auckland","State",1,142
58,"Tangaroa College","Auckland","State",1,1097
555,"Tangaroa College Teen Parent Unit","Auckland","State",1,18
1486,"St Anne's School (Manurewa)","Auckland","State Integrated",2,540
1576,"Wiri Central School","Auckland","State",1,503
1353,"Manurewa Intermediate","Auckland","State",1,742
4229,"TKKM o Manurewa","Auckland","State",1,73
3113,"Te Wharekura o Manurewa","Auckland","State",1,28
1569,"Weymouth Intermediate","Auckland","State",1,592
6929,"Alfriston College","Auckland","State",3,930
4156,"Blind and Low Vision Education Network N","Auckland","State",3,42
2762,"Clendon Teen Parent Unit","Auckland","State",1,26
1300,"Greenmeadows Intermediate","Auckland","State",3,365
100,"James Cook High School","Manukau","State",1,1289
466,"Manukau Christian School","Auckland","Private",NA,127
99,"Manurewa High School","Auckland","State",2,2005
6978,"Reremoana Primary School","Auckland","State",9,212
1267,"Edmund Hillary School","Auckland","State",1,149
101,"Papakura High School","Auckland","State",2,1200
1424,"Papakura South School","Auckland","State",1,126
102,"Rosehill College","Papakura","State",6,1749
1619,"Te Kura Akonga O Manurewa","Auckland","State Integrated",2,74
1459,"Redhill School","Auckland","State",1,246
1214,"Awhitu District School","Waiuku","State",5,123
1345,"Mangatawhiri School","Pokeno","State",7,81
1358,"Maramarua School","Pokeno","State",4,67
1442,"Pokeno School","Pokeno","State",4,160
1323,"Kaiaua School","Pokeno","State",5,55
1344,"Mangatangi School","Mangatangi","State",6,107
1372,"Mercer School","Mercer","State",2,22
1373,"Meremere School","Meremere","State",1,38
1203,"Alfriston School","Alfriston","State",9,316
1236,"Brookby School","Auckland","State",8,106
1207,"Ararimu School","Drury","State",10,132
1456,"Ramarama School","Drury","State",8,156
441,"ACG Strathallan","Karaka","Private",10,961
1325,"Karaka School","Papakura","State",8,201
1532,"Te Hihi School","Auckland","State",9,217
1208,"Ardmore School","Auckland","State",6,323
1321,"Hunua School","Papakura","State",7,107
1425,"Paparimu School","Papakura","State",10,32
1405,"Orere School","Papakura","State",4,31
1239,"Buckland School","Pukekohe","State",8,225
1450,"Pukekohe East School","Pukekohe","State",9,167
1366,"Mauku School","Mauku","State",6,81
1455,"Puni School","Pukekohe","State",5,167
1438,"Patumahoe Primary School","Patumahoe","State",8,273
1547,"Waiau Pa School","Pukekohe","State",9,337
1292,"Glenbrook School","Waiuku","State",8,196
1454,"Pukeoware School","Waiuku","State",8,175
1201,"Aka Aka School","Waiuku","State",8,89
1410,"Otaua School","Waiuku","State",8,125
1554,"Waipipi School","Waiuku","State",8,143
1533,"Te Kohanga School","Tuakau","State",3,59
1151,"TKK o Te Puaha o Waikato","Franklin District","State",1,36
2052,"Waikaretu School","Tuakau","State",6,23
1449,"Pukekawa School","Tuakau","State",8,150
108,"Onewhero Area School","Tuakau","State",7,198
1798,"Manaia School (Thames)","Coromandel","State",2,42
1724,"Glenholme School","Rotorua","State",3,369
1766,"Kawaha Point School","Rotorua","State",4,321
1791,"Lynmore Primary School","Rotorua","State",9,601
1832,"Mokoia Intermediate","Rotorua","State",5,348
1881,"Owhata School","Rotorua","State",3,332
1933,"Rotorua Intermediate","Rotorua","State",4,651
4129,"Rotorua S D A School","Rotorua","State Integrated",3,33
1761,"Kaitao Intermediate","Rotorua","State",2,526
1772,"Kea Street Specialist School","Rotorua","State",2,34
1875,"Otonga Road School","Rotorua","State",9,536
153,"Rotorua Girls' High School","Rotorua","State",4,1002
1939,"Selwyn School","Rotorua","State",2,530
2077,"Westbrook School","Rotorua","State",4,663
2078,"Western Heights School (Rotorua)","Rotorua","State",2,346
1797,"Mamaku School","Rotorua","State",3,165
1934,"Rotorua School","Rotorua","State",2,218
1958,"St Mary's Catholic School (Rotorua)","Rotorua","State Integrated",5,405
1970,"Sunset Primary School","Rotorua","State",1,145
1165,"TKKM o Ruamata","Rotorua","State",2,143
1153,"TKKM o Te Koutu","Rotorua","State",3,198
151,"Western Heights High School","Rotorua","State",4,1229
1852,"Ngongotaha School","Rotorua","State",3,323
154,"Rotorua Lakes High School","Rotorua","State",5,578
2081,"Te Kura o Te Whakarewarewa","Rotorua","State",2,128
532,"John Paul College","Rotorua","State Integrated",7,990
1796,"Malfroy School","Rotorua","State",3,320
3103,"TKKM o Hurungaterangi","Rotorua","State",1,33
152,"Rotorua Boys' High School","Rotorua","State",4,961
2753,"Rotorua School for Young Parents","Rotorua","State",1,33
545,"Te Kura Toitu o Te Whaiti-nui-a-Toi","Te Whaiti","State",1,44
1683,"Aorangi School (Rotorua)","Rotorua","State",2,145
1960,"St Michael's Catholic School (Rotorua)","Rotorua","State Integrated",3,148
164,"Reporoa College","Via Rotorua","State",6,399
1923,"Reporoa School","Reporoa","State",8,113
1839,"Murupara School","Murupara","State",1,249
165,"Rangitahi College","Via Rotorua","State",1,91
463,"TKK Motuhake o Tawhiuau","Murupara","State",1,136
1748,"TKKM o Huiarau","Rotorua","State",1,76
1756,"Kaharoa School","Rotorua District","State",9,204
1759,"Kaingaroa Forest School","Via Rotorua","State",1,69
1787,"Lake Rerewhakaaitu School","Rotorua","State",6,94
1788,"Lake Rotoma School","Rotorua","State",4,58
1931,"Rotokawa School","Rotorua","State",5,186
1929,"TKKM o Rotoiti","Rotorua District","State",2,98
2083,"Whangamarino School","Rotorua District","State",3,96
1745,"Horohoro School","Rotorua District","State",3,60
1846,"Ngakuru School","Rotorua","State",9,63
2055,"Waikite Valley School","Rotorua","State",10,84
2032,"Tirohanga School","Atiamuri","State",6,32
2044,"Upper Atiamuri School","Via Rotorua","State",5,51
1722,"Galatea School","Murupara","State",5,108
1698,"Broadlands School","Reporoa","State",9,76
1826,"Mihi School","Reporoa","State",7,51
1694,"Bellevue School (Tauranga)","Tauranga","State",5,301
1697,"Bethlehem School","Tauranga","State",8,385
1820,"Matua School","Tauranga","State",10,464
1878,"Otumoetai Intermediate","Tauranga","State",7,829
1894,"Pillans Point School","Tauranga","State",9,355
1991,"Tauranga School","Tauranga","State",7,418
1992,"Gate Pa School","Tauranga","State",2,356
1729,"Greenpark School (Tauranga)","Tauranga","State",6,655
1762,"Kaka Street Special School","Tauranga","State",4,54
1825,"Merivale School","Tauranga","State",1,162
6945,"Selwyn Ridge School","Tauranga","State",6,506
1959,"St Mary's Catholic School (Tauranga)","Tauranga","State Integrated",9,390
121,"Tauranga Boys' College","Tauranga","State",6,1563
122,"Tauranga Girls' College","Tauranga","State",6,1619
2076,"Welcome Bay School","Tauranga","State",4,208
1862,"Omokoroa Point School","Omokoroa","State",9,148
1686,"Arataki School","Mt Maunganui","State",2,451
118,"Mt Maunganui College","Mt Maunganui","State",5,1329
1837,"Mt Maunganui Intermediate","Mt Maunganui","State",5,545
1838,"Mt Maunganui School","Mt Maunganui","State",7,344
1860,"Omanu School","Mt Maunganui","State",6,480
1636,"St Thomas More Catholic School","Mt Maunganui","State Integrated",7,182
1885,"Papamoa School","Papamoa","State",6,559
1717,"Fairhaven School","Te Puke","State",5,456
2015,"Te Puke Intermediate","Te Puke","State",4,430
2016,"Te Puke Primary School","Te Puke","State",3,271
1684,"Apanui School","Whakatane","State",5,313
1711,"Edgecumbe School","Edgecumbe","State",2,187
1638,"Rangitaiki Independent School","Whakatane","Private",8,77
143,"Trident High School","Whakatane","State",5,1019
2082,"Whakatane Intermediate","Whakatane","State",4,509
1857,"Ohope Beach School","Whakatane","State",9,247
1689,"Ashbrook School","Opotiki","State",1,228
1866,"Opotiki School","Opotiki","State",1,277
1950,"St Joseph's Catholic School (Opotiki)","Opotiki","State Integrated",2,195
1978,"Taneatua School","Taneatua","State",1,201
149,"Kawerau College","Kawerau","State",1,417
2758,"Kawerau Teen Parent Unit","Kawerau","State",1,10
1915,"Putauaki School","Kawerau","State",2,385
117,"Katikati College","Katikati","State",6,943
1765,"Katikati Primary School","Katikati","State",5,582
1990,"Tauranga Intermediate","Tauranga","State",5,1168
558,"Te Kura Kokiri","Whakamarama","State",3,20
1135,"Wickham Private School","Tauranga","Private",8,42
1730,"Greerton Village School","Tauranga","State",2,311
77,"Bethlehem College","Tauranga","State Integrated",10,1475
2751,"Te Whakatipuranga (Otumoetai TPU)","Windermere","State",1,25
120,"Otumoetai College","Tauranga","State",8,1888
1699,"Brookfield School","Tauranga","State",4,220
1879,"Otumoetai School","Tauranga","State",7,545
4144,"Tauranga Adventist School","Tauranga","State Integrated",8,91
1821,"Maungatapu School","Tauranga","State",5,500
6742,"Tahatai Coast School","Tauranga","State",7,709
6940,"Te Akau ki Papamoa Primary School","Tauranga","State",4,409
1187,"Rudolf Steiner School (Tauranga)","Tauranga","State Integrated",8,137
2011,"TKKM o Te Matai","Te Puke","State",2,40
123,"Te Puke High School","Te Puke","State",5,937
221,"Te Wharekura o Ruatoki","Ruatoki","State",1,173
144,"Whakatane High School","Whakatane","State",4,880
1681,"Allandale School","Kopeopeo","State",3,375
1755,"James Street School","Whakatane","State",2,313
1955,"St Joseph's Catholic School (Whakatane)","Whakatane","State Integrated",6,259
1170,"Whakatane S D A School","Whakatane","State Integrated",5,41
145,"Edgecumbe College","Edgecumbe","State",3,347
1859,"Omaio School","Opotiki","State",2,34
148,"Opotiki College","Opotiki","State",1,554
1645,"Te Kura o Torere","Torere","State",1,30
2023,"Te Kura o Te Teko","Te Teko","State",1,151
1767,"Kawerau Central School","Kawerau","State",1,91
1768,"Kawerau Intermediate","Kawerau","State",1,136
1769,"Kawerau North School","Kawerau","State",1,159
1770,"Kawerau South School","Kawerau","State",1,230
1758,"Kaimai School","Tauranga","State",7,78
1994,"Tauriko School","Tauranga","State",9,281
1863,"Omokoroa School","Tauranga","State",10,235
1811,"Te Kura o Te Moutere O Matakana","Matakana Island","State",3,38
482,"Aquinas College","Tauranga","State Integrated",9,699
1870,"Oropi School","Tauranga","State",9,154
1916,"Pyes Pa Road School","Pyes Pa","State",9,176
1873,"TKKM o Otepou","Tauranga","State",3,70
1815,"Te Kura o Matapihi","Tauranga","State",3,45
1884,"Pahoia School","Tauranga","State",8,190
2017,"Te Puna School","Te Puna","State",8,262
2079,"Whakamarama School","Whakamarama","State",8,48
1185,"Matahui Road School","Katikati","Private",9,75
1872,"Otamarakau School","Western Bay Of Plenty District","State",5,37
1899,"Pongakawa School","Te Puke","State",5,270
1904,"Pukehina School","Western Bay Of Plenty","State",3,56
1921,"Rangiuru School","Te Puke","State",6,66
2019,"Te Ranga School","Te Puke","State",5,85
1794,"Maketu School","Maketu","State",2,99
1882,"Paengaroa School","Paengaroa","State",4,215
1888,"Paroa School (Whakatane)","Whakatane","State",2,297
1996,"Tawera Bilingual School","Whakatane","State",3,19
1691,"Awakeri School","Whakatane","State",6,342
2062,"Te Kura Maori-a-Rohe o Waiohau","Whakatane","State",1,58
2009,"Te Mahoe School","Whakatane District","State",1,49
1871,"Otakiri School","Whakatane District","State",6,254
2028,"Thornton School","Whakatane","State",5,101
1799,"Manawahe School","Whakatane","State",6,20
1818,"Matata School","Matata","State",5,76
1948,"St Joseph's Catholic School (Matata)","Matata","State Integrated",2,27
1854,"Nukuhou North School","Whakatane District","State",4,64
1809,"Te Kura Mana Maori o Matahi","Waimana","State",1,10
2057,"Waimana School","Waimana","State",1,116
1861,"Omarumutu School","Opotiki District","State",1,57
2061,"TKKM o Waioweka","Opotiki District","State",1,41
1786,"Kutarere School","Opotiki","State",2,51
2063,"Waiotahe Valley School","Opotiki","State",3,74
2092,"Woodlands School (Opotiki)","Opotiki District","State",3,167
2649,"Potaka School","Hicks Bay","State",1,34
1922,"Raukokore School","Opotiki","State",1,37
1806,"Te Kura Mana Maori Maraenui","Opotiki","State",1,83
147,"Te Whanau-A-Apanui Area School","Opotiki","State",1,107
2084,"Whangaparaoa School (Opotiki)","Opotiki","State",1,32
2096,"Crawshaw School","Hamilton","State",1,299
1792,"Maeroa Intermediate","Hamilton","State",4,621
1841,"Nawton School","Hamilton","State",2,485
1908,"Pukete School","Hamilton","State",6,430
1964,"St Peter Chanel Catholic Sch (Te Rapa)","Hamilton","State Integrated",8,233
2045,"Vardon School","Hamilton","State",4,334
2091,"Whitiora School","Hamilton","State",3,110
1721,"Frankton School","Hamilton","State",3,541
1733,"Hamilton West School","Hamilton","State",6,464
1710,"Deanwell School","Hamilton","State",4,406
1725,"Glenview School (Hamilton)","Hamilton","State",5,494
1823,"Melville Intermediate","Hamilton","State",4,354
1824,"Melville Primary School","Hamilton","State",2,242
1966,"St Pius X Catholic School (Melville)","Hamilton","State Integrated",4,140
1753,"Insoll Avenue School","Hamilton","State",1,275
1946,"St Joseph's Catholic School (Fairfield)","Hamilton","State Integrated",8,319
2093,"Woodstock School","Hamilton","State",6,399
1695,"Berkley Normal Middle School","Hamilton","State",9,610
1731,"Hamilton East School","Hamilton","State",4,287
1781,"Knighton Normal School","Hamilton","State",5,624
1940,"Silverdale Normal School","Hamilton","State",7,313
128,"Church College Of New Zealand","Hamilton","Private",5,535
131,"Hamilton Boys' High School","Hamilton","State",8,1753
132,"Hamilton Girls' High School","Hamilton","State",6,1448
137,"Melville High School","Hamilton","State",4,585
1891,"Patricia Avenue School","Hamilton","State",5,132
1892,"Peachgrove Intermediate","Hamilton","State",5,535
130,"St Paul's Collegiate (Hamilton)","Hamilton","Private",10,612
140,"Waikato Diocesan School For Girls","Hamilton","State Integrated",10,632
1732,"Hamilton North School","Hamilton","State",3,89
1942,"St Andrew's Middle School (Hamilton)","Hamilton","State",4,212
2020,"Te Rapa School","Hamilton","State",8,502
1944,"St Columba's Catholic School (Frankton)","Hamilton","State Integrated",6,415
1680,"Aberdeen School","Hamilton","State",6,656
135,"Hamilton's Fraser High School","Hamilton","State",4,1705
2759,"Hamilton's Fraser High School TPU","Hamilton","State",1,25
1924,"Rhode Street School","Hamilton","State",3,247
486,"Cambridge International College","Hamilton","Private",NA,12
4125,"South City Christian School","Hamilton","State Integrated",7,119
282,"TKKM o Whakawatea","Hamilton","State",4,97
2094,"Marian Catholic School (Hamilton)","Hamilton","State Integrated",7,615
139,"Sacred Heart Girls' College (Ham)","Hamilton","State Integrated",7,833
1693,"Bankwood School","Hamilton","State",2,308
129,"Fairfield College","Hamilton","State",4,1133
1715,"Fairfield Intermediate","Hamilton","State",5,788
1716,"Fairfield Primary School","Hamilton","State",1,312
1749,"Hukanui School","Hamilton","State",10,596
539,"Waikato Waldorf School ( Rudolf Steiner)","Rototuna","State Integrated",7,133
138,"Hillcrest High School","Hamilton","State",8,1507
1739,"Hillcrest Normal School","Hamilton","State",9,491
136,"St John's College (Hillcrest)","Hamilton","State Integrated",7,666
4141,"Southwell School","Hamilton","Private",10,610
1718,"TKKM o Te Ara Rima","Hamilton","State",1,162
1589,"TKKM o Toku Mapihi Maurea","Hamilton","State",5,84
6976,"Rototuna Primary School","Tokoroa","State",10,677
1720,"Forest Lake School","Hamilton","State",3,190
1814,"Matangi School","Matangi","State",10,63
125,"Raglan Area School","Raglan","State",4,410
2024,"Te Uku School","Te Uku","State",5,139
1728,"Gordonton School","Hamilton","State",8,184
451,"Hamilton Christian School","Hamilton","Private",9,437
1747,"Horsham Downs School","Horsham Downs","State",10,206
1907,"Puketaha School","Hamilton","State",8,250
4105,"Hamilton Seventh-Day Adventist School","Hamilton","State Integrated",7,63
1976,"Tamahere Model Country School","Hamilton","State",10,376
1843,"Newstead Model School","Newstead","State",10,102
1995,"Tauwhare School","Hamilton","State",7,93
2013,"Te Pahu School","Hamilton","State",9,140
1746,"Horotiu School","Hamilton","State",3,183
2007,"Te Kowhai School","Te Kowhai","State",10,261
488,"Nga Taiatea Wharekura","Rotokauri","State",3,137
1930,"Rotokauri School","Hamilton","State",8,179
2087,"Whatawhata School","Hamilton","State",7,75
1784,"Koromatua School","Hamilton","State",6,289
2071,"Waitetuna School","Raglan","State",6,34
2010,"Te Mata School (Raglan)","Raglan","State",5,82
1709,"David Street School","Morrinsville","State",5,367
1833,"Morrinsville Intermediate","Morrinsville","State",5,302
1834,"Morrinsville School","Morrinsville","State",4,307
1949,"St Joseph's Catholic Sch (Morrinsville)","Morrinsville","State Integrated",8,191
2072,"Waitoa School","Waitoa","State",3,28
1952,"St Joseph's Catholic School (Te Aroha)","Te Aroha","State Integrated",5,104
1967,"Stanley Avenue School","Te Aroha","State",5,248
1999,"Te Aroha Primary School","Te Aroha","State",3,148
1740,"Hilltop School","Taupo","State",8,450
1139,"Lake Taupo Christian School","Taupo","State Integrated",6,101
1836,"Mountview School","Taupo","State",2,423
1750,"St Patrick's Catholic School (Taupo)","Taupo","State Integrated",7,230
1984,"Tauhara School","Taupo","State",3,170
1988,"Taupo Intermediate","Taupo","State",6,515
1989,"Taupo School","Taupo","State",5,365
2065,"Waipahihi School","Taupo","State",8,420
2066,"Wairakei School","Taupo","State",5,241
497,"Te Kura o Hirangi","Turangi","State",2,223
476,"Tongariro School","Turangi","State",2,550
126,"Morrinsville College","Morrinsville","State",6,680
116,"Te Aroha College","Te Aroha","State",4,404
4230,"TKKM o Whakarewa I Te Reo Ki Tuwharetoa","Taupo","State",2,99
166,"Tauhara College","Taupo","State",5,440
167,"Taupo-nui-a-Tia College","Taupo","State",7,924
1774,"Kereone School","Morrinsville","State",8,30
1780,"Kiwitahi School","Kiwitahi","State",10,36
1835,"Motumaoho School","Morrinsville","State",7,39
1757,"Kaihere School","Morrinsville","State",7,93
1972,"Tahuna School","Tahuna","State",6,46
1983,"Tatuanui School","Tatuanui","State",9,112
1985,"Tauhei Combined School","Tauhei","State",7,63
2068,"Te Kura o Waitahanui","Waitahanui","State",2,12
1754,"Rangitaiki School","Rangitaiki","State",4,15
1941,"Springdale School","Waitoa","State",7,63
1785,"Kuratau School","Turangi","State",5,37
1800,"Manawaru School","Matamata-Piako District","State",6,79
1713,"Elstow-Waihou Combined School","Te Aroha","State",7,160
1719,"Firth School","Matamata","State",3,212
1186,"Matamata Christian School","Matamata","State Integrated",6,93
1812,"Matamata Intermediate","Matamata","State",6,388
2031,"Tirau Primary School","Tirau","State",5,80
1957,"St Mary's Catholic School (Putaruru)","Putaruru","State Integrated",4,189
567,"Te Wharekura o Te Kaokaoroa o Patetere","Putaruru","State",1,79
1682,"Amisfield School","Tokoroa","State",4,184
1704,"Cargill Open Plan School","Tokoroa","State",3,149
1708,"David Henry School","Tokoroa","State",2,178
1968,"Strathmore School","Tokoroa","State",1,279
3100,"TKKM o Te Hiringa","Tokoroa","State",1,54
1974,"Tainui Full Primary School","Tokoroa","State",2,172
2036,"Tokoroa East School","Tokoroa","State",1,105
2038,"Tokoroa North School","Tokoroa","State",4,411
1789,"Leamington School","Cambridge","State",7,336
1700,"Cambridge East School","Cambridge","State",9,366
1701,"Cambridge Middle School","Cambridge","State",8,499
1702,"Cambridge School","Cambridge","State",8,205
1965,"St Peter's Catholic School (Cambridge)","Cambridge","State Integrated",9,162
124,"Matamata College","Matamata","State",6,836
1813,"Matamata Primary School","Matamata","State",6,436
1947,"St Joseph's Catholic School (Matamata)","Matamata","State Integrated",3,27
3115,"Te Wharekura o Te Rau Aroha","Waitoa","State",1,57
2047,"Te Kura o Waharoa","Waharoa","State",1,47
494,"Putaruru College","Putaruru","State",3,524
1658,"Putaruru Primary School","Putaruru","State",2,276
1607,"Bishop Edward Gaines Catholic School","Tokoroa","State Integrated",4,47
159,"Forest View High School","Tokoroa","State",3,641
2035,"Tokoroa Central School","Tokoroa","State",1,85
158,"Tokoroa High School","Tokoroa","State",2,407
2037,"Tokoroa Intermediate","Tokoroa","State",2,464
329,"Mangakino Area School","Mangakino","State",1,135
142,"Cambridge High School","Cambridge","State",9,1187
141,"St Peter's School (Cambridge)","Cambridge","Private",10,1018
1741,"Hinuera School","Hinuera","State",8,148
2014,"Te Poi School","Matamata","State",9,28
2075,"Wairere School","Waharoa","State",8,66
2074,"Walton School","Walton","State",9,107
2025,"Te Waotu School","Putaruru","State",8,118
1790,"Lichfield School","Putaruru","State",7,86
1858,"Kuranui Primary School","Tirau","State",6,90
1808,"Marotiri School","Mangakino","State",8,88
2080,"Whakamaru School","Mangakino","State",3,119
1727,"Goodwood School","Cambridge","State",9,241
1735,"Hautapu School","Cambridge","State",10,194
1851,"Ngati Haua School","Cambridge","State",3,38
1744,"Horahora School","Cambridge","State",10,63
1822,"Maungatautari School","Cambridge","State",10,38
1927,"Roto-O-Rangi School","Cambridge","State",9,111
1764,"Karapiro School","Cambridge","State",9,63
2012,"Te Miro School","Cambridge","State",10,25
2089,"Whitehall School","Cambridge","State",10,24
1829,"Moanataiari School","Thames","State",5,114
1886,"Parawai School","Thames","State",6,336
1945,"St Francis School (Thames)","Thames","State Integrated",7,86
2027,"Thames South School","Thames","State",3,164
1975,"Tairua School","Tairua","State",7,102
110,"Mercury Bay Area School","Whitianga","State",6,759
111,"Thames High School","Thames","State",6,647
112,"Hauraki Plains College","Ngatea","State",6,615
1850,"Ngatea School","Hauraki Plains","State",6,269
109,"Coromandel Area School","Coromandel","State",3,304
1782,"Kopuarahi School","Thames","State",7,39
2043,"Turua Primary School","Thames","State",7,135
1980,"Tapu School","Thames Coast","State",4,28
1912,"Te Puru School","Te Puru","State",6,181
2069,"Waitakaruru School","Thames","State",7,70
1819,"Matatoki School","Thames","State",9,64
1911,"Puriri School","Thames Valley","State",7,31
1737,"Hikuai School","Hikuai","State",9,81
2021,"Te Rerenga School","Te Rerenga","State",5,76
1773,"TKKM o Harataunga","Kennedy Bay","State",2,19
1706,"Colville School","Colville","State",4,35
1707,"Coroglen School","Whitianga","State",6,41
2088,"Whenuakite School","Whitianga","State",8,131
1726,"Goldfields School (Paeroa)","Paeroa","State",3,42
1827,"Miller Avenue School","Paeroa","State",2,137
1883,"Paeroa Central School","Paeroa","State",1,129
1951,"St Joseph's Catholic School (Paeroa)","Paeroa","State Integrated",4,63
1954,"St Joseph's Catholic School (Waihi)","Waihi","State Integrated",3,56
2050,"Waihi Central School","Waihi","State",2,225
2049,"Waihi East School","Waihi","State",3,144
2048,"Waihi Beach School","Waihi Beach","State",6,237
1169,"Paeroa Christian School","Paeroa","State Integrated",3,51
113,"Paeroa College","Paeroa","State",2,265
114,"Waihi College","Waihi","State",3,827
428,"Whangamata Area School","Whangamata","State",4,402
1775,"Kerepehi School","Kerepehi","State",1,87
1842,"Netherton School","Paeroa","State",4,86
2033,"Tirohia School","Tirohia","State",3,87
1738,"Hikutaia School","Paeroa","State",4,86
1763,"Karangahake School","Via Paeroa","State",2,56
2054,"Waikino School","Waikino","State",3,53
2058,"Waimata School","Waihi","State",4,53
1867,"Opoutere School","Whangamata","State",4,100
1752,"Huntly West School","Huntly","State",1,149
1943,"St Anthony's Catholic School (Huntly)","Huntly","State Integrated",2,77
1917,"Te Wharekura o Rakaumangamanga","Huntly","State",1,356
2064,"Waipa School","Ngaruawahia","State",2,320
1987,"Taupiri School","Taupiri","State",3,60
119,"Huntly College","Huntly","State",1,290
1751,"Huntly School","Huntly","State",1,297
1777,"Kimihia School","Huntly","State",2,309
1849,"Ngaruawahia School","Ngaruawahia","State",1,155
115,"Te Kauwhata College","Te Kauwhata","State",5,473
2005,"Te Kauwhata Primary School","Te Kauwhata","State",5,229
127,"Ngaruawahia High School","Ngaruawahia","State",2,329
1963,"St Paul's Catholic School (Ngaruawahia)","Ngaruawahia","State Integrated",3,126
